GRBname,flarenum,indices,params,errors,fluence,peak_flux,stats,Trig_ID,T90,T90_err,redshift,redshift_err,conversion,conversion_bat,bat_conversion_rchisq,dimple,t_rise,duration,t_decay,t_start,t_peak,t_end,t_ratio,fluence_rise,fluence_decay,underlying_index,d_l,e_iso,L_p,L_iso,t_peak_z,t_start_z,t_end_z,afterglow_fluence
GRB160425A,3,"[0, 117, 255]","[256.77523923309184, 16.294073591331472, 37.875195478590136, 2.99999999996307, 93.13093979186696]","[4.829037484021487, 5.079184504519004, 15.677958714187785, nan, 8.741901252830806]",1.400901800060929e-07,2.8963720023858356e-09,"[2259.1299742635274, 7.5304332475450915, 315, 15, 300, 665.9700615506362, 4185.774952068829]",684098.0,304.596,15.02803,0.555,,3.1099999999999995e-11,4.558684854147762e-07,0.74897,3.0,31.03192054334798,103.16489883557003,72.13297829222205,225.74331868974386,256.77523923309184,328.9082175253139,2.324476765511844,4.2139015494303135e-08,9.795116451178976e-08,1.8776658472827168,1.0060244405110933e+28,1.1457878886746953e+50,2.3689226191913173e+48,1.727041064353608e+48,165.12877121099152,145.17255221205392,211.516538601488,6.006776676424358e-08
GRB160227A,1,"[18, 49, 145]","[194.19924527191202, 4.376157845046269, 58.61531050369651, 1.841085394607951, 184.5067101906157]","[1.0212647876257352, 0.824358563559923, 3.152580526318146, 0.16063329796223672, 11.688454213542302]",3.9742314521600224e-07,7.1035054137888334e-09,"[12030.01804410947, 26.266414943470462, 463, 5, 458, 1523.2187907728571, 13560.944220606996]",676423.0,316.348,75.75925,2.38,,3.8499999999999996e-11,4.508755540047774e-07,1.28155,4.0,12.502171006455114,179.95925584246382,167.4570848360087,181.6970742654569,194.19924527191202,361.6563301079207,13.394240468279257,2.7609871192039216e-08,3.69813274023963e-07,2.1984554906371523,6.061434535071119e+28,5.428716443454736e+51,9.703238754513396e+49,1.0196231081850972e+50,57.455398009441424,53.75653084776832,106.99891423311264,1.260417492580888e-07
GRB160227A,2,"[150, 168, 357]","[390.3276684279052, 7.801306477606187, 90.7503354485883, 1.6808718087456995, 38.878008407350656]","[1.9865331915546673, 2.2974194606529124, 6.664009728964796, nan, 1.8613594923804464]",1.3168373657384838e-07,1.4967672017200074e-09,"[10214.727285703457, 22.54906685585752, 463, 10, 453, 1462.5661756815823, 11776.342097471417]",676423.0,316.348,75.75925,2.38,,3.8499999999999996e-11,4.508755540047774e-07,1.28155,4.0,24.632786093511925,311.17884186460464,286.5460557710927,365.6948823343933,390.3276684279052,676.8737241989979,11.632709945326347,1.0424028633566108e-08,1.2125970794028229e-07,2.1984554906371523,6.061434535071119e+28,1.7987721014222103e+51,2.0445524670146873e+49,1.953812047880955e+49,115.48155870648084,108.19375216993885,200.2584982837272,1.260417492580888e-07
GRB160227A,3,"[150, 168, 357]","[375.09429587481844, 0.8389366666742525, 440.58944315419603, 2.999879923649955, 13.389744939027933]","[nan, nan, 23.90313613767852, 0.8585291401874814, 1.319719529221262]",2.0318558209138715e-07,5.155051383440832e-10,"[10214.727285703457, 22.54906685585752, 463, 10, 453, 1462.5661756815823, 11776.342097471417]",676423.0,316.348,75.75925,2.38,,3.8499999999999996e-11,4.508755540047774e-07,1.28155,4.0,1.5977887390931755,840.718164328114,839.1203755890208,373.49650713572527,375.09429587481844,1214.2146714638393,525.1760480332733,3.8615510618955825e-10,2.027994269851976e-07,2.1984554906371523,6.061434535071119e+28,2.775472248786435e+51,7.041691594718049e+48,1.1158431682507234e+49,110.97464374994628,110.5019251880844,359.23510990054416,1.260417492580888e-07
GRB160227A,4,"[430, 438, 444]","[47199.198724186135, 1692.5119256389307, 1050.4335575342488, 2.9999999999998948, 0.08781099445513263]","[2245.14979375984, 8301.95245259966, 2639.2836977756547, 13.250352312189879, 0.04123373695727864]",8.279939059773875e-09,3.3806262986431392e-12,"[18068.851461973252, 39.45164074666649, 463, 5, 458, 1711.5600199141286, 19599.777638470783]",676423.0,316.348,75.75925,2.38,,3.8499999999999996e-11,4.508755540047774e-07,1.28155,4.0,3223.3741489066742,5223.915665458626,2000.5415165519516,43975.82457527946,47199.198724186135,49199.74024073809,0.6206358381420006,5.109068209430812e-09,3.1708708503430633e-09,0.7745891121382313,6.061434535071119e+28,1.131022233246311e+50,4.617864308492864e+46,7.317987871913529e+46,13964.259977569864,13010.598986769071,14556.136165898843,1.260417492580888e-07
GRB161001A,1,"[3, 15, 37]","[114.1001708646394, 10.591330438460359, 63.970608721884204, 2.5170556526409062, 8.407478369664302]","[8.037886324373044, 9.22999243885721, 14.086118775251744, nan, 0.5577723776839226]",2.480779763397795e-08,3.749454000282165e-10,"[1440.7866673233452, 19.470090098964125, 79, 5, 74, 244.54147630924373, 1425.6285688524795]",714404.0,2.6,0.3853518,0.891,,4.46e-11,3.062653383459125e-07,0.66747,1.0,22.824976820004082,160.6856232914226,137.86064647141853,91.27519404463531,114.1001708646394,251.96081733605791,6.039903021964772,3.523883238970783e-09,2.1283914395007167e-08,0.6318437150702118,1.7986534929637627e+28,5.333368070577752e+49,8.060859953088208e+47,6.276478763237861e+47,60.33853562381776,48.26821472482037,133.2421032977567,1.6546062033875402e-07
GRB161004A,1,"[0, 5, 39]","[265.80563169956275, 12.660342796401887, 107.5392641972313, 1.4511770606200916, 23.347188339765626]","[nan, nan, nan, nan, nan]",1.157175317076399e-07,1.0518736011785776e-09,"[288.9840261247719, 6.282261437495041, 51, 5, 46, 103.72423087572447, 345.8681223551504]",715084.0,1.32,0.2997866,,,4.55e-11,4.685737220401373e-10,0.62157,1.0,47.95446137162935,455.2884154210572,407.33395404942786,217.8511703279334,265.80563169956275,673.1395857489906,8.494182655764607,1.218825517663017e-08,1.0352927653100973e-07,1.0436151617588787,,,,,,,,0.0
GRB160824A,1,"[0, 38, 70]","[95.72693422748388, 7.237327575271334, 9.177435551536732, 1.0, 195.7054334339231]","[2.042418369413939, 2.12259996860773, 2.3276583346096693, 0.09886931976751334, 22.828401105909272]",1.5757408851610896e-07,7.550680603389262e-09,"[1983.4859301676202, 14.373086450490002, 153, 15, 138, 437.7996915842514, 2302.4138146293703]",709765.0,99.332,7.877792,,,4.91e-11,4.488519716295664e-07,0.25104,4.0,49.99368776380355,113.38916664244974,63.39547887864619,45.73324646368033,95.72693422748388,159.12241310613007,1.2680696646776637,6.947500232266529e-08,8.809908619344366e-08,2.179315900418696,,,,,,,,2.911183890727895e-07
GRB160824A,2,"[0, 38, 70]","[108.80630001091303, 2.0425792936011367, 6.361551518214406, 1.0000000000000036, 148.08697338430042]","[0.216277192898747, 0.9021703585393429, 1.6585695568128238, 0.08107122765409869, 18.440131853721603]",6.104595344682158e-08,7.271070354321459e-09,"[1983.4859301676202, 14.373086450490002, 153, 15, 138, 437.7996915842514, 2302.4138146293703]",709765.0,99.332,7.877792,,,4.91e-11,4.488519716295664e-07,0.25104,4.0,14.109637898112766,58.05367898057487,43.94404108246211,94.69666211280027,108.80630001091303,152.75034109337514,3.1144697971547406,1.4836896530277556e-08,4.6209056916544016e-08,2.179315900418696,,,,,,,,2.911183890727895e-07
GRB160824A,3,"[0, 38, 70]","[119.57986362674886, 1.035976339343111, 13.010605342264148, 1.1754884089074638, 157.54173324899088]","[0.5004982550498536, 0.4561511896461574, 3.2263372056918764, 0.24772619907855048, 36.62154590956055]",1.0270042610456428e-07,7.4813662974834e-09,"[1983.4859301676202, 14.373086450490002, 153, 15, 138, 437.7996915842514, 2302.4138146293703]",709765.0,99.332,7.877792,,,4.91e-11,4.488519716295664e-07,0.25104,4.0,5.362685775089815,72.71150982111797,67.34882404602816,114.21717785165905,119.57986362674886,186.92868767277702,12.558786188605314,7.574455589918293e-09,9.512597051464598e-08,2.179315900418696,,,,,,,,2.911183890727895e-07
GRB161007A,1,"[16, 41, 100]","[178.8150423182944, 7.489381927245877, 88.91511843328644, 2.737406744547839, 39.97562664169122]","[17.62493959619173, 18.043688367259584, 25.47726514506809, 2.1639541093925976, 9.036072013209601]",1.5530700624286848e-07,1.8108771579545226e-09,"[1651.2067582790924, 13.760056318992437, 125, 5, 120, 337.7212406808567, 2281.7085220874446]",716127.0,157.692,40.52403,,,4.53e-11,5.281256769272473e-07,1.09104,3.0,15.172722893960895,195.30567193800533,180.13294904404444,163.6423194243335,178.8150423182944,358.9479913623388,11.872157048076165,1.2065343743577949e-08,1.4324166249929056e-07,0.7876303092998442,,,,,,,,2.862334925147896e-07
GRB160912A,1,"[1, 37, 224]","[145.31669432011984, 0.8605191288617163, 232.28670715627345, 2.229004366099787, 23.434739109381074]","[nan, nan, 10.955470210406247, 0.20546561009348246, 1.7496072164871452]",2.0272556410823376e-07,9.819059576923656e-10,"[4346.715012503568, 12.898264132058065, 347, 10, 337, 907.3111804006622, 5544.364535937024]",711914.0,207.308,16.02694,,,4.19e-11,4.401410699271816e-07,0.7075,4.0,2.0479197238644815,554.8590231866319,552.8111034627675,143.26877459625535,145.31669432011984,698.1277977828873,269.9378774572265,7.482362507584806e-10,2.0197732785747525e-07,0.055823349867833195,,,,,,,,8.334842709440131e-07
GRB160912A,2,"[1, 37, 224]","[153.63427093412542, 7.474174866599541, 53.114535444491786, 2.2420060994883726, 193.9849491411395]","[2.3045690126786744, 1.898470826714628, 3.1204764570759744, 0.24517829571113042, 12.01279347312425]",4.3610832887860396e-07,8.127957763596072e-09,"[4346.715012503568, 12.898264132058065, 347, 10, 337, 907.3111804006622, 5544.364535937024]",711914.0,207.308,16.02694,,,4.19e-11,4.401410699271816e-07,0.7075,4.0,17.69831700938775,143.46977712116566,125.77146011177791,135.93595392473767,153.63427093412542,279.40573104590334,7.106407916925927,5.379797249199e-08,3.8231035638661396e-07,0.055823349867833195,,,,,,,,8.334842709440131e-07
GRB160912A,3,"[272, 281, 300]","[1526.3248295431536, 51.46701070634122, 526.2964904081105, 1.8562295900402763, 2.333931443511524]","[59.897201070073415, 68.42107654473574, 114.93234128598687, 0.9211116785938235, 0.5142387807454172]",5.016605166160864e-08,9.778817161526388e-11,"[12760.626998160518, 37.311774848422566, 347, 5, 342, 1265.9002078762926, 13929.029897694243]",711914.0,207.308,16.02694,,,4.19e-11,4.401410699271816e-07,0.7075,4.0,145.7813496040376,1636.5268118057038,1490.7454622016662,1380.543479939116,1526.3248295431536,3017.0702917448198,10.225899720716937,4.4687775701908406e-09,4.56972740914178e-08,0.7500436419647207,,,,,,,,8.334842709440131e-07
GRB160804A,1,"[353, 404, 539]","[406.69108753177215, 1.702235416236357, 98.60277415304193, 1.695889735485087, 49.31387001649944]","[2.1029283851024645, 3.3256510811230173, 10.986996680009478, 0.5258477418293019, 5.641492097619125]",1.5798193798964222e-07,1.7653710510540256e-09,"[28210.911282935806, 40.70838568966206, 698, 5, 693, 2597.0910072632164, 32502.578860240807]",707231.0,152.744,19.20321,0.736,,3.58e-11,4.540647701749994e-07,0.73268,2.0,5.320394857421945,313.5067288553849,308.18633399796295,401.3706926743502,406.69108753177215,714.8774215297351,57.925462725392144,2.6810469221138806e-09,1.5530089106752832e-07,1.9806076965446093,1.4204563672710876e+28,2.30740259114996e+50,2.5784097785977615e+48,1.2776921608225086e+48,234.2690596381176,231.20431605665334,411.79574972911007,1.956115136384298e-06
GRB160905A,1,"[609, 623, 743]","[1019.6609638425848, 9.36839645307495, 205.69730362828028, 2.99999999999756, 8.751969875728705]","[nan, nan, 33.8514990882548, nan, 0.728469704036057]",7.697377603666673e-08,4.0084006578923496e-10,"[36304.900156242955, 35.838993244070046, 1023, 10, 1013, 3681.354336864717, 40604.166281537335]",711084.0,64.0,16.0,,,4.58e-11,4.506404191396148e-07,0.47305,2.0,17.842029049317375,409.5907434728441,391.74871442352674,1001.8189347932674,1019.6609638425848,1411.4096782661115,21.956511411380916,3.3530257817130528e-09,7.362075025495368e-08,5.999999439358429,,,,,,,,4.014228831054158e-06
GRB160905A,2,"[609, 623, 743]","[1293.2520909352509, 84.13179619622815, 84.12775316622117, 2.9999999999999796, 5.454942448742987]","[56.68558825255465, 55.92517062941117, 65.52943827340975, nan, 0.7129651038188787]",3.7534938819181245e-08,2.4983602331539065e-10,"[36304.900156242955, 35.838993244070046, 1023, 10, 1013, 3681.354336864717, 40604.166281537335]",711084.0,64.0,16.0,,,4.58e-11,4.506404191396148e-07,0.47305,2.0,160.228269503996,320.44883909272994,160.22056958873395,1133.0238214312549,1293.2520909352509,1453.4726605239848,0.999951944090229,1.876792023255945e-08,1.8767018586621787e-08,-0.3,,,,,,,,4.014228831054158e-06
GRB161011A,1,"[45, 46, 47]","[27681.571638908194, 167.66905155167558, 167.74439984954168, 1.0000000019279554, 0.1714586033341169]","[343.21749062342843, 26.25714747620688, 1257.2192601581573, nan, 0.3317820652367295]",2.0510381483210266e-09,5.25598712354391e-12,"[1574.9984462011735, 24.999975336526564, 68, 5, 63, 228.8834890063568, 1355.5731496131446]",716876.0,4.276,1.263095,,,3.57e-11,4.740838533026513e-07,1.35344,3.0,1158.216771662439,2316.9540309252843,1158.7372592628453,26523.354867245755,27681.571638908194,28840.30889817104,1.0004493870345696,1.02528871793559e-09,1.0257494303854368e-09,0.0024973067914490577,,,,,,,,1.8671357380911808e-07
GRB161129A,1,"[0, 6, 13]","[267.1106925130347, 46.41607754305775, 270.6719593906182, 3.0, 1.5999133676056954]","[33.17879802364256, 47.064124567372275, 32.2988777303226, 4.01452981033094, 0.5313958758931246]",1.938743950196306e-08,6.845264756271404e-11,"[854.8167434555734, 17.096334869111466, 55, 5, 50, 166.13752579677313, 709.5018901619114]",724438.0,35.544,2.095133,,,4.28e-11,4.542530148265804e-07,0.63841,4.0,88.3990134305588,603.8913910717108,515.4923776411521,178.71167908247588,267.1106925130347,782.6030701541868,5.8314268184236395,2.837977859664634e-09,1.654946164229843e-08,-0.03563756066337069,,,,,,,,9.564798221548969e-08
GRB161117A,1,"[5, 51, 171]","[110.95722754235322, 14.576069269786805, 41.24264218907158, 1.4130943838179555, 1153.866062775647]","[1.282852595816876, 1.1087707495217913, 2.8728767181367414, 0.09049712146026648, 69.57576399479768]",2.0273187993686636e-06,3.986623652018077e-08,"[7450.587236189016, 19.55534707661159, 386, 5, 381, 1157.6740201209461, 9056.926083256674]",722604.0,125.7,1.093376,1.549,,3.46e-11,4.524575812056043e-07,0.68703,,57.228363084830725,219.15465871970787,161.92629563487714,53.7288644575225,110.95722754235322,272.88352317723036,2.8294762755113334,5.293983799494649e-07,1.4979204194191989e-06,0.30630869674572986,3.5736974247723877e+28,1.276431856546909e+52,2.510041060677745e+50,1.4846249773313547e+50,43.52970872591339,21.078408967250883,107.05512874744228,7.081988455717254e-07
GRB161117B,1,"[2, 108, 175]","[101.19094441422614, 6.900947059131246, 11.15986044919319, 2.0557436355409258, 301.4059294647649]","[1.2195727049343004, 1.801684153700291, 1.1494419149682722, nan, 18.6446299668941]",2.0539184407254983e-07,1.2831480006519566e-08,"[1662.2188183025658, 9.133070430233877, 192, 10, 182, 444.68517234574006, 3130.8077164111332]",722642.0,152.312,3.153553,,,4.26e-11,4.5231823696321444e-07,1.72071,4.0,17.668407962731663,46.24085831396236,28.5724503512307,83.52253645149447,101.19094441422614,129.76339476545684,1.6171491178774657,7.84792270379129e-08,1.2691261703463693e-07,0.961000149935781,,,,,,,,7.886433752965076e-08
GRB161117B,2,"[2, 108, 175]","[128.54990894815364, 7.33819059367557, 32.32974963583743, 1.5517140615731202, 598.152686280855]","[0.9520271367538774, 0.8341555380706642, 1.6960044216229322, 0.10506216067217586, 33.782836072401025]",9.086794297340056e-07,2.545158444959691e-08,"[1662.2188183025658, 9.133070430233877, 192, 10, 182, 444.68517234574006, 3130.8077164111332]",722642.0,152.312,3.153553,,,4.26e-11,4.5231823696321444e-07,1.72071,4.0,25.497554580253706,137.8317254337815,112.33417085352778,103.05235436789994,128.54990894815364,240.88407980168142,4.405684101977517,1.6809701672761997e-07,7.405824130063858e-07,0.961000149935781,,,,,,,,7.886433752965076e-08
GRB161017A,1,"[22, 243, 596]","[224.49495741166857, 41.307977665759815, 44.522768742486655, 2.3856564295338107, 176.77857570532169]","[nan, nan, 3.2940951829409406, nan, nan]",4.303118617540527e-07,5.656914392494876e-09,"[6269.136006559406, 9.370905839401205, 684, 15, 669, 1560.5250799486626, 10839.158612069086]",718023.0,217.048,6.863246,2.013,,3.2e-11,4.535846281912366e-07,1.35741,4.0,92.86677119241057,192.96089371558503,100.09412252317446,131.628186219258,224.49495741166857,324.589079934843,1.0778249446811234,2.0709725756429398e-07,2.2321460418975867e-07,0.20809128351533365,4.937721142813747e+28,4.375696275516793e+51,5.752325566220356e+49,6.8324584449555e+49,74.50878108585084,43.68675281090541,107.72953200625392,8.30948162736627e-07
GRB161017A,2,"[22, 243, 596]","[144.96639623003415, 25.91186999468294, 161.94667916946284, 2.999999986068135, 114.84871686921207]","[5.668821684781037, 6.4107107076412735, 21.98030891480958, 0.1748101372718961, 5.010261567067738]",6.164636222899298e-07,3.6751589316743438e-09,"[6269.136006559406, 9.370905839401205, 684, 15, 669, 1560.5250799486626, 10839.158612069086]",718023.0,217.048,6.863246,2.013,,3.2e-11,4.535846281912366e-07,1.35741,4.0,49.348929762511005,357.77496374792565,308.4260339854146,95.61746646752314,144.96639623003415,453.39243021544877,6.24990319890822,8.503059368668218e-08,5.314330286032476e-07,1.216285122076439,4.937721142813747e+28,6.268610781608862e+51,3.737145237806879e+49,5.279107315707752e+49,48.11363963824565,31.73497061650287,150.47873555109484,8.30948162736627e-07
GRB161017A,3,"[22, 243, 596]","[406.7590726802137, 79.08677296920182, 87.77136127738268, 3.0, 95.76405896507927]","[8.346672957553764, 9.785149139997808, 7.966739408387155, 0.5519848165799002, 5.127892413697387]",4.5656250857637786e-07,3.064449568041606e-09,"[6269.136006559406, 9.370905839401205, 684, 15, 669, 1560.5250799486626, 10839.158612069086]",718023.0,217.048,6.863246,2.013,,3.2e-11,4.535846281912366e-07,1.35741,4.0,150.62006692398046,317.7798562702528,167.15978934627236,256.13900575623325,406.7590726802137,573.9188620264861,1.109810882175744,2.1639972630991947e-07,2.401627822664584e-07,0.20809128351533365,4.937721142813747e+28,4.642630254659591e+51,3.1161354713137684e+49,4.4018664749452146e+49,135.00135170269292,85.01128634458455,190.48087023779823,8.30948162736627e-07
GRB161022A,1,"[4, 10, 19]","[519.2829977604559, 11.118751337208149, 3702.226780963695, 1.0, 0.034071771880270586]","[3.003400466682991, nan, nan, nan, nan]",4.790325004949816e-09,1.2913201534811101e-12,"[362.0538954643769, 24.136926364291796, 20, 5, 15, 73.67485764279881, 335.62116029297243]",718655.0,7.248,1.06949,,,3.79e-11,3.1796472425458974e-07,1.27379,3.0,76.8056132452893,25650.8822034363,25574.07659019101,442.47738451516665,519.2829977604559,26093.359587951465,332.97145234055586,1.4343520074438738e-11,4.775981484875377e-09,1.6093384035992668,,,,,,,,0.0
